AGREEMENT_RK,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,OWN_AUTO,FL_PRESENCE_FL,FAMILY_INCOME,PERSONAL_INCOME,CREDIT,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,TARGET
60472757,28,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,10000,18964,1,1,1
75280764,53,1,Среднее,Состою в браке,0,0,1,0,0,1,от 10000 до 20000 руб.,8000,14300,2,1,0
60049106,48,1,Среднее,Состою в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,6000,8190,1,1,0
66779450,31,1,Среднее,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 10000 до 20000 руб.,9500,10000,3,3,1
66528144,37,1,Высшее,Состою в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,12000,4208,2,2,1
63320744,23,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,1,от 10000 до 20000 руб.,7000,5807,1,1,0
62602179,52,0,Среднее,Разведен(а),2 и больше,0,1,0,0,0,от 10000 до 20000 руб.,15000,9690,1,1,0
66840400,43,1,Высшее,Состою в браке,0,0,1,0,0,1,от 10000 до 20000 руб.,10000,11620,1,1,0
60189667,34,0,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,0,1,от 5000 до 10000 руб.,7000,3030,1,0,0
65494477,26,1,Высшее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,6000,8100,1,1,0
67323976,43,0,Среднее,Состою в браке,1,1,1,0,0,1,от 10000 до 20000 руб.,10000,11441,3,2,0
64886237,45,1,Среднее специальное,Разведен(а),2 и больше,0,1,0,0,0,от 20000 до 50000 руб.,15000,20488,1,0,0
63810464,49,0,Среднее,Состою в браке,0,0,1,0,1,0,от 20000 до 50000 руб.,25000,24500,2,1,0
74459964,40,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,1,от 10000 до 20000 руб.,14000,10525,1,1,0
61527749,29,1,Среднее специальное,Разведен(а),1,1,1,0,0,0,от 20000 до 50000 руб.,10000,11890,1,0,0
60462652,35,0,Среднее специальное,Разведен(а),2 и больше,2 и больше,1,0,0,0,от 20000 до 50000 руб.,30000,9349,1,0,1
67161368,29,1,Среднее специальное,Состою в браке,0,0,1,0,0,1,от 10000 до 20000 руб.,12000,6090,3,3,0
62381841,30,1,Высшее,Состою в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,20000,69000,1,0,0
59936830,37,1,Высшее,Не состоял в браке,1,1,1,0,0,1,от 10000 до 20000 руб.,15000,12396,1,1,0
74467479,34,0,Среднее,Не состоял в браке,0,0,1,0,1,0,от 20000 до 50000 руб.,35000,23999,1,0,0
62367913,27,1,Высшее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,10000,18390,1,0,0
60054403,57,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,13000,17842,1,0,0
61250853,52,1,Высшее,Состою в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,20000,11100,1,0,0
61369128,47,1,Высшее,Состою в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,25000,17460,1,1,0
74035865,46,1,Среднее,Не состоял в браке,0,0,1,0,0,1,от 5000 до 10000 руб.,7000,4059,3,2,0
67411340,41,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,13000,9347,1,0,1
60448426,52,1,Среднее,Состою в браке,2 и больше,0,1,0,0,0,от 10000 до 20000 руб.,8000,40050,1,0,0
73837052,24,1,Среднее,Не состоял в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,6000,19020,1,0,0
59976223,39,1,Среднее,Разведен(а),1,0,1,0,0,0,от 20000 до 50000 руб.,18000,50177,1,0,0
66770037,50,0,Среднее,Состою в браке,2 и больше,0,1,0,0,0,от 10000 до 20000 руб.,12000,6690,3,3,0
64849181,57,0,Неполное среднее,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,8000,12309,1,0,0
63586716,35,1,Среднее,Состою в браке,2 и больше,2 и больше,1,0,0,1,от 20000 до 50000 руб.,20000,15300,1,0,0
74483965,50,1,Среднее специальное,Не состоял в браке,2 и больше,0,1,0,0,0,от 10000 до 20000 руб.,8000,5980,1,1,0
72284443,36,1,Среднее специальное,Не состоял в браке,2 и больше,1,1,0,0,0,от 10000 до 20000 руб.,11000,7200,1,0,0
74845169,41,0,Высшее,Состою в браке,2 и больше,2 и больше,1,0,1,1,свыше 50000 руб.,80000,43950,1,1,1
74525657,37,0,Среднее,Состою в браке,2 и больше,2 и больше,1,0,0,1,от 20000 до 50000 руб.,16000,9892,1,1,0
74662281,56,1,Среднее специальное,Состою в браке,2 и больше,0,1,0,0,1,от 20000 до 50000 руб.,17000,20294,1,1,0
74644806,46,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,9000,3890,2,2,0
63317335,35,1,Среднее,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,7500,4257,1,0,0
61844788,41,1,Высшее,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,8000,3590,1,0,1
62368184,35,1,Неполное среднее,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 20000 до 50000 руб.,10000,17624,1,0,1
61959754,26,1,Высшее,Состою в браке,0,0,1,0,1,0,от 20000 до 50000 руб.,3800,29345,1,0,0
61834901,53,1,Среднее,Состою в браке,2 и больше,0,1,0,0,1,от 20000 до 50000 руб.,9000,6033,1,1,0
66330793,51,1,Среднее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,12000,9738,2,2,0
60058316,55,1,Среднее,Состою в браке,2 и больше,0,1,0,0,0,от 10000 до 20000 руб.,6000,12800,1,0,0
74557554,38,0,Среднее,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,7500,22369,3,3,0
61123011,46,1,Высшее,Разведен(а),1,0,1,0,0,0,от 20000 до 50000 руб.,12500,6300,1,0,0
61254470,53,0,Высшее,Состою в браке,2 и больше,1,1,0,0,0,от 5000 до 10000 руб.,7000,9460,1,0,0
62259451,47,0,Среднее,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 10000 до 20000 руб.,10000,14990,1,0,0
61449625,27,1,Высшее,Не состоял в браке,0,0,1,0,0,1,от 20000 до 50000 руб.,15000,15930,1,0,0
64839380,38,1,Высшее,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 20000 до 50000 руб.,20000,23700,1,0,0
61228802,35,1,Среднее специальное,Не состоял в браке,2 и больше,2 и больше,1,0,0,0,от 20000 до 50000 руб.,6000,6204,1,0,0
72282217,47,1,Среднее,Состою в браке,0,0,1,0,0,1,от 10000 до 20000 руб.,6000,8500,1,0,0
67174198,26,1,Высшее,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,15000,31317,1,1,0
67331799,49,1,Среднее специальное,Вдовец/Вдова,0,0,1,0,0,0,от 5000 до 10000 руб.,8000,20263,1,0,0
67231751,50,1,Среднее,Состою в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,10000,13050,2,1,0
61147109,50,0,Высшее,Состою в браке,2 и больше,0,1,0,1,0,от 20000 до 50000 руб.,25000,11100,1,0,0
63325943,24,1,Среднее,Гражданский брак,0,0,1,0,0,1,от 20000 до 50000 руб.,10000,15110,1,0,0
67426581,52,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,21000,62240,1,0,0
64586134,33,0,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,1,0,от 20000 до 50000 руб.,23000,28410,1,1,1
66087187,24,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,10000,4401,1,1,0
62079211,38,1,Среднее специальное,Состою в браке,1,0,1,0,0,0,от 20000 до 50000 руб.,8000,23750,1,0,0
67012286,22,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,7700,41990,1,1,0
61434153,47,1,Среднее,Состою в браке,1,0,1,0,0,0,от 20000 до 50000 руб.,15000,29700,2,1,0
61961954,50,0,Среднее специальное,Состою в браке,2 и больше,0,0,1,0,0,от 10000 до 20000 руб.,9000,11900,1,0,0
66320324,40,1,Среднее,Не состоял в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,5000,8290,2,2,0
67086101,49,1,Среднее,Состою в браке,2 и больше,0,1,0,0,1,от 10000 до 20000 руб.,7500,3848,3,3,0
62605610,56,0,Высшее,Состою в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,11000,4900,2,2,0
64454655,39,1,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,0,1,от 10000 до 20000 руб.,6000,3898,1,1,0
62135585,28,1,Высшее,Состою в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,7000,5397,1,0,0
61930913,56,1,Высшее,Не состоял в браке,1,0,1,1,0,0,от 20000 до 50000 руб.,23500,20640,2,2,0
62032080,42,1,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,0,1,от 20000 до 50000 руб.,10000,12818,1,0,0
74553187,35,0,Среднее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,20000,6021,2,2,0
62770518,22,0,Среднее,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,13000,4390,1,0,0
61065277,54,1,Среднее,Состою в браке,2 и больше,0,0,1,0,0,от 5000 до 10000 руб.,4500,4725,1,1,0
66582176,24,1,Высшее,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,10000,5404,2,2,0
61467291,24,0,Высшее,Состою в браке,0,1,1,0,0,0,от 20000 до 50000 руб.,20000,8350,1,1,0
67430431,46,1,Высшее,Состою в браке,2 и больше,0,1,0,0,1,от 10000 до 20000 руб.,14000,2007,2,1,0
61469219,39,0,Среднее,Состою в браке,1,1,1,0,1,0,от 10000 до 20000 руб.,10000,15500,2,1,0
73828994,53,1,Среднее,Состою в браке,2 и больше,1,1,0,1,0,от 20000 до 50000 руб.,23000,28900,1,0,0
66585885,50,1,Среднее,Не состоял в браке,2 и больше,0,1,0,0,0,от 10000 до 20000 руб.,11500,8800,2,2,0
62995882,27,0,Высшее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,30000,8099,1,0,0
74168516,47,1,Среднее,Состою в браке,2 и больше,2 и больше,1,0,1,1,от 10000 до 20000 руб.,6000,8225,2,2,0
60472845,54,1,Среднее специальное,Гражданский брак,0,0,1,0,0,1,от 20000 до 50000 руб.,15000,20000,2,1,0
65239102,35,0,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,1,0,от 20000 до 50000 руб.,18000,11830,1,1,0
61075094,29,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,1,от 10000 до 20000 руб.,14000,4462,1,1,1
62770260,29,0,Высшее,Состою в браке,1,1,1,0,1,0,от 20000 до 50000 руб.,30000,20249,1,0,1
74518473,44,1,Среднее,Состою в браке,1,1,1,0,0,0,от 5000 до 10000 руб.,5000,5700,3,2,0
62379687,64,1,Среднее специальное,Разведен(а),2 и больше,0,0,1,0,1,от 10000 до 20000 руб.,8000,11808,1,0,0
63629577,29,1,Высшее,Не состоял в браке,0,0,1,0,0,1,свыше 50000 руб.,35000,4790,1,1,0
65227187,56,1,Среднее специальное,Состою в браке,2 и больше,0,1,1,0,1,от 20000 до 50000 руб.,11000,15830,1,0,0
61935742,38,1,Высшее,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,13000,7130,1,1,0
75034046,52,1,Высшее,Состою в браке,2 и больше,0,1,0,0,1,от 20000 до 50000 руб.,21000,17146,2,2,0
67279625,26,0,Среднее специальное,Состою в браке,1,2 и больше,1,0,0,0,от 20000 до 50000 руб.,22000,5346,1,0,0
61929323,56,1,Среднее,Состою в браке,2 и больше,0,0,1,0,0,от 20000 до 50000 руб.,6000,16893,2,1,0
66891606,26,1,Среднее специальное,Не состоял в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,12000,4328,1,1,0
67414856,52,1,Среднее,Состою в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,20000,25182,3,1,1
66087984,23,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,4300,25000,1,1,0
72276578,57,1,Среднее специальное,Разведен(а),2 и больше,0,1,0,0,1,от 20000 до 50000 руб.,18000,16011,1,0,0
74559363,35,1,Высшее,Состою в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,10000,16500,3,3,0
74479421,45,0,Среднее,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,12000,9000,1,1,0
59930128,23,0,Среднее,Не состоял в браке,0,0,1,0,0,0,свыше 50000 руб.,15000,6990,1,1,0
61350866,52,1,Высшее,Состою в браке,2 и больше,1,1,0,0,1,от 10000 до 20000 руб.,10000,24450,1,0,0
75212485,22,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,11200,31400,1,0,0
61376307,30,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,27000,9799,2,2,0
66975225,30,1,Высшее,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,10000,4887,1,0,0
66980482,28,1,Среднее,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 20000 до 50000 руб.,7000,11590,1,0,0
67158113,22,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,12000,15990,2,2,0
64551197,30,1,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,0,1,от 20000 до 50000 руб.,10000,28778,1,0,0
61958931,33,0,Среднее специальное,Не состоял в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,22000,26990,1,1,0
61110370,22,1,Среднее специальное,Состою в браке,0,1,1,0,0,0,от 10000 до 20000 руб.,10000,11289,1,0,0
60094119,44,1,Среднее специальное,Состою в браке,1,0,1,0,0,0,от 10000 до 20000 руб.,10000,13265,1,0,0
60458136,34,1,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 10000 до 20000 руб.,8200,10442,1,0,0
